timestamp,day_of_week,hour_of_day,is_weekend,temperature,is_holiday,solar_generation,electricity_demand
2013-07-09 12:00:00,1,12,0,28.560935818113947,0,221.2380858723801,377.37771594492983
2013-07-09 13:00:00,1,13,0,27.883719895293872,0,54.03986391995947,530.7093415772941
2013-07-09 14:00:00,1,14,0,38.749316183380714,0,288.75857869765775,381.51870058265536
2013-07-09 15:00:00,1,15,0,31.182967878691088,0,91.72599523507347,501.00165324413763
2013-07-09 16:00:00,1,16,0,38.87856785810186,0,86.01203018882549,449.8857273999833
2013-07-09 17:00:00,1,17,0,29.033356854939672,0,239.4355262273307,419.1988337482828
2013-07-09 18:00:00,1,18,0,26.081924320541674,0,241.8838372633177,592.0184005889009
2013-07-09 19:00:00,1,19,0,25.88674515231972,0,7.50277852544818,613.8810398533508
2013-07-09 20:00:00,1,20,0,26.316243371029536,0,8.45050564069907,685.2186322506163
2013-07-09 21:00:00,1,21,0,24.41236474062448,0,7.163549511789968,641.924736084289
2013-07-09 22:00:00,1,22,0,30.27473082821328,0,0.5401605872661497,620.3213255375291
2013-07-09 23:00:00,1,23,0,38.954257957768476,0,9.932598014515651,531.087451617609
2013-07-10 00:00:00,2,0,0,23.463065069995938,0,6.321186706385937,572.4932524528473
2013-07-10 01:00:00,2,1,0,31.998225246926076,0,3.452762181694584,582.2789270302949
2013-07-10 02:00:00,2,2,0,30.572020155903296,0,1.660561524303965,662.035103977447
2013-07-10 03:00:00,2,3,0,36.82233191064692,0,1.9272476002996541,653.9521366614656
2013-07-10 04:00:00,2,4,0,32.07186367669293,0,8.122393563232071,535.7495353195435
2013-07-10 05:00:00,2,5,0,31.697990307871606,0,8.177674347644121,585.4016861163897
2013-07-10 06:00:00,2,6,0,26.27820467903261,0,178.55617618863067,416.2424460018087
2013-07-10 07:00:00,2,7,0,23.09851192964885,0,93.689484143378,541.0516866362091
2013-07-10 08:00:00,2,8,0,35.07834658737684,0,150.67010609746674,480.22969244628564
2013-07-10 09:00:00,2,9,0,31.611394011227382,0,240.1976612975434,430.1627871608348
2013-07-10 10:00:00,2,10,0,28.08835142297401,0,68.13444676127601,561.555332012945
2013-07-10 11:00:00,2,11,0,33.74593255673403,0,200.55194305848315,418.06214055087366
2013-07-10 12:00:00,2,12,0,28.605999607916985,0,276.5293209474899,515.0212748489137
2013-07-10 13:00:00,2,13,0,36.3990238202356,0,245.3408227392695,518.6174293845443
2013-07-10 14:00:00,2,14,0,24.234398423337055,0,210.54637692213743,462.22944059575696
2013-07-10 15:00:00,2,15,0,24.3388477645402,0,79.01582022268128,516.6230489012905
2013-07-10 16:00:00,2,16,0,18.226003541141225,0,269.9071309302768,400.5562334783604
2013-07-10 17:00:00,2,17,0,30.894908115906222,0,54.081912018642,486.21841972615937
2013-07-10 18:00:00,2,18,0,29.33597463529476,0,59.848649809230864,644.8382482188432
2013-07-10 19:00:00,2,19,0,29.535109167661236,0,3.8562541615307766,588.1280380108999
2013-07-10 20:00:00,2,20,0,33.113485899266706,0,9.303875305075264,701.4377339279631
2013-07-10 21:00:00,2,21,0,34.39159845360399,0,8.012115508691585,654.9505683384219
2013-07-10 22:00:00,2,22,0,30.99810469536568,0,1.5717062252047154,601.0092840542725
2013-07-10 23:00:00,2,23,0,31.762356964762425,0,2.233771939609758,623.491209573721
2013-07-11 00:00:00,3,0,0,32.23548542938606,0,6.618713076037681,607.00683312871
2013-07-11 01:00:00,3,1,0,33.8297366845149,0,3.9972838840565714,579.6916085827264
2013-07-11 02:00:00,3,2,0,28.012200189078733,0,3.0688711073445427,551.2141161152023
2013-07-11 03:00:00,3,3,0,29.062226790780326,0,9.018140452143166,619.9446462008762
2013-07-11 04:00:00,3,4,0,36.15067785205679,0,0.1165340141225002,630.2982615241618
2013-07-11 05:00:00,3,5,0,32.96122753422103,0,0.9136423302380203,554.5798207631655
2013-07-11 06:00:00,3,6,0,24.914122527285944,0,145.37930824200407,466.4442465657613
2013-07-11 07:00:00,3,7,0,18.498157821174736,0,59.64067813402214,615.4556388137514
2013-07-11 08:00:00,3,8,0,36.082940919792854,0,125.7209800559265,513.4769553277506
2013-07-11 09:00:00,3,9,0,29.978181308173237,0,120.19905792419584,454.218078395064
2013-07-11 10:00:00,3,10,0,29.133573454509207,0,230.84872858426218,478.563505514377
2013-07-11 11:00:00,3,11,0,25.00717608316483,0,105.85969264474107,508.49262030278885
2013-07-11 12:00:00,3,12,0,25.540785151482556,0,149.1285294328591,444.3977303072345
2013-07-11 13:00:00,3,13,0,24.18737346290171,0,232.38068395004854,405.7609451829407
2013-07-11 14:00:00,3,14,0,36.27975572126461,0,179.41101108002115,473.1387831584714
2013-07-11 15:00:00,3,15,0,23.63532902232219,0,206.79713486624033,479.8696283086467
2013-07-11 16:00:00,3,16,0,26.378829816548777,0,165.02313394367786,471.19638591922603
2013-07-11 17:00:00,3,17,0,31.026056852194085,0,248.5056763804248,371.86385984981473
2013-07-11 18:00:00,3,18,0,30.38074531437404,0,66.67425580610934,613.1116256548104
2013-07-11 19:00:00,3,19,0,23.888195467767584,0,0.33668868181164546,644.9008843963827
2013-07-11 20:00:00,3,20,0,26.46788155427517,0,8.408099315452088,650.3721425782965
2013-07-11 21:00:00,3,21,0,21.586156161282215,0,5.090517800883902,715.6063210316765
2013-07-11 22:00:00,3,22,0,22.803991537122634,0,7.707774973323676,658.2366670184749
2013-07-11 23:00:00,3,23,0,21.66431449671825,0,0.2751512187440175,465.17894948650786
2013-07-12 00:00:00,4,0,0,29.150863993645395,0,4.770331454594578,565.6530699909997
2013-07-12 01:00:00,4,1,0,22.502172855608766,0,4.001330128960724,559.6452777693429
2013-07-12 02:00:00,4,2,0,28.432406693994096,0,1.3169203619350378,496.00885696836497
2013-07-12 03:00:00,4,3,0,21.021074012680053,0,2.9268245082257027,481.04207131288155
2013-07-12 04:00:00,4,4,0,30.306787948548813,0,3.567418246729692,521.6589753019641
2013-07-12 05:00:00,4,5,0,30.240791281976097,0,4.139563296043828,561.447219114111
2013-07-12 06:00:00,4,6,0,29.291366206148698,0,183.85454527507557,473.32329829301125
2013-07-12 07:00:00,4,7,0,33.27435847212732,0,182.879925782732,516.7951986013462
2013-07-12 08:00:00,4,8,0,17.657863455104625,0,75.47339787001033,513.6945462539479
2013-07-12 09:00:00,4,9,0,33.68482468458615,0,95.11305663413376,631.2674662043718
2013-07-12 10:00:00,4,10,0,28.931855055660446,0,291.4924285831453,430.31892719892824
2013-07-12 11:00:00,4,11,0,35.50569197286866,0,192.4795603635332,472.6136826028925
2013-07-12 12:00:00,4,12,0,31.167842285576757,0,290.52657820798447,413.13234908915234
2013-07-12 13:00:00,4,13,0,34.25930733498755,0,93.29880332696537,464.72681525528577
2013-07-12 14:00:00,4,14,0,25.371101254454373,0,221.20209493148414,434.9814551727702
2013-07-12 15:00:00,4,15,0,23.894939460577046,0,146.78399232540687,495.00613733300145
2013-07-12 16:00:00,4,16,0,33.37917822788235,0,277.4915425517171,373.8482342361098
2013-07-12 17:00:00,4,17,0,30.624923149986092,0,207.8921103980223,389.6212222352841
2013-07-12 18:00:00,4,18,0,21.51325665627285,0,156.63630432775943,580.4524321996232
2013-07-12 19:00:00,4,19,0,38.74655366529663,0,7.7017557617459556,633.4300005907324
2013-07-12 20:00:00,4,20,0,30.493826391595352,0,4.7777832633800665,675.0026634093989
2013-07-12 21:00:00,4,21,0,31.156028331569438,0,9.126239857251107,644.1922677141295
2013-07-12 22:00:00,4,22,0,24.34497757941373,0,8.793644833100794,707.77147636175
2013-07-12 23:00:00,4,23,0,37.53814239774682,0,9.039141230679764,628.8645764879354
2013-07-13 00:00:00,5,0,1,23.645430677610747,0,6.956415256742101,518.9102905220196
2013-07-13 01:00:00,5,1,1,29.473678779914877,0,0.5642650972649865,612.041055570796
2013-07-13 02:00:00,5,2,1,34.582563731129724,0,1.05198767807259,551.5279358710181
2013-07-13 03:00:00,5,3,1,29.534480731533378,0,0.10577723118035065,446.30495187250085
2013-07-13 04:00:00,5,4,1,28.234827255554983,0,8.301737923551645,526.4299096680041
2013-07-13 05:00:00,5,5,1,26.34048762508037,0,4.972362662796479,523.4768653273334
2013-07-13 06:00:00,5,6,1,29.167959875623183,0,156.50983622878528,436.4314855432415
2013-07-13 07:00:00,5,7,1,20.846017047618787,0,287.46914273910727,452.60530113568626
2013-07-13 08:00:00,5,8,1,29.454047517373553,0,296.8719211686928,458.50195299192893
2013-07-13 09:00:00,5,9,1,31.589424394873475,0,125.18518820550776,548.0302551282806
2013-07-13 10:00:00,5,10,1,31.00605109177964,0,99.40729831225349,525.9554570003436
2013-07-13 11:00:00,5,11,1,34.41389609300452,0,55.478618816683294,591.2830031394454
2013-07-13 12:00:00,5,12,1,41.5968639894767,0,147.73482258449073,488.58142397376724
2013-07-13 13:00:00,5,13,1,27.006328168957765,0,229.73364092817607,518.148419072027
2013-07-13 14:00:00,5,14,1,34.6128490412779,0,84.34043278925303,490.85444462342
2013-07-13 15:00:00,5,15,1,30.140689259512147,0,212.0910352676699,421.4400968740614
2013-07-13 16:00:00,5,16,1,31.543986187885704,0,271.57919467427286,337.69588838361017
2013-07-13 17:00:00,5,17,1,42.19343890028006,0,150.16442366667803,452.65235740397753
2013-07-13 18:00:00,5,18,1,25.373112783703093,0,52.83806008754717,552.625773861294
2013-07-13 19:00:00,5,19,1,27.22252665882449,0,0.8926523148434584,592.1460834998263
2013-07-13 20:00:00,5,20,1,23.14328340795642,0,4.030089839574109,724.2009762832007
2013-07-13 21:00:00,5,21,1,28.751749825761276,0,9.307774269637601,660.0788060065522
2013-07-13 22:00:00,5,22,1,31.912474563256833,0,4.061245421756893,718.6005346835212
2013-07-13 23:00:00,5,23,1,34.463593085656385,0,2.7965307121300143,597.6362626605136
2013-07-14 00:00:00,6,0,1,35.512866985872286,0,7.305720550693797,648.0512684304296
2013-07-14 01:00:00,6,1,1,30.5303734808234,0,3.844993936415102,536.1405987872055
2013-07-14 02:00:00,6,2,1,33.725046480391995,0,4.910702766056353,523.9167993282922
2013-07-14 03:00:00,6,3,1,35.03721944598704,0,2.061712591606341,588.4876112064609
2013-07-14 04:00:00,6,4,1,30.468064154954327,0,3.402114800017962,576.4323998943562
2013-07-14 05:00:00,6,5,1,31.893357954203427,0,9.17294354306241,575.3380028355735
2013-07-14 06:00:00,6,6,1,30.76882343276727,0,72.146546743675,504.81442344331464
2013-07-14 07:00:00,6,7,1,32.296712926113486,0,154.3605597415866,464.6506070045997
2013-07-14 08:00:00,6,8,1,27.21592712409245,0,62.92283813961212,552.3472509400345
2013-07-14 09:00:00,6,9,1,33.64282915657959,0,186.93202356372078,515.5593424663303
2013-07-14 10:00:00,6,10,1,38.415074627722134,0,120.4222211620615,486.8845957788866
2013-07-14 11:00:00,6,11,1,29.53410343715335,0,143.40395839109237,514.2627991868696
2013-07-14 12:00:00,6,12,1,31.51035268315278,0,58.95738701791674,529.009615243362
2013-07-14 13:00:00,6,13,1,26.207233849511894,0,282.27591252851033,379.85519103843
2013-07-14 14:00:00,6,14,1,29.916990506469773,0,69.84285043579237,411.99848864857927
2013-07-14 15:00:00,6,15,1,26.795818959122887,0,189.8916325478007,426.8199115746255
2013-07-14 16:00:00,6,16,1,22.602739724125612,0,282.63298806859757,383.6700510344834
2013-07-14 17:00:00,6,17,1,23.27735103259682,0,68.98705073705912,472.39704264960403
2013-07-14 18:00:00,6,18,1,27.37903066765725,0,225.01199738844198,483.24308779137647
2013-07-14 19:00:00,6,19,1,30.95754043902435,0,6.812479496633676,645.0341192842297
2013-07-14 20:00:00,6,20,1,27.364057193829105,0,8.212954934376675,670.5008318977413
2013-07-14 21:00:00,6,21,1,27.80199306189201,0,5.173839792290572,645.5850601102219
2013-07-14 22:00:00,6,22,1,33.36542349248685,0,9.259922923356635,667.3378971848316
2013-07-14 23:00:00,6,23,1,27.99356327670882,0,6.095048898619673,494.92010283893677
2013-07-15 00:00:00,0,0,0,31.888973516986578,0,0.3547969796039996,586.2792145627445
2013-07-15 01:00:00,0,1,0,33.83345687713307,0,4.032654155660065,586.7889042856597
2013-07-15 02:00:00,0,2,0,34.09441313595665,0,3.4465028571231104,551.2007254847179
2013-07-15 03:00:00,0,3,0,26.359888049910683,0,7.6984843833924685,498.96845717989316
2013-07-15 04:00:00,0,4,0,24.79308201145762,0,9.870863114008817,564.5152729769911
2013-07-15 05:00:00,0,5,0,36.30465615448844,0,9.833902235254522,578.243943197209
2013-07-15 06:00:00,0,6,0,31.67029508086513,0,211.3766530027011,334.2796871574749
2013-07-15 07:00:00,0,7,0,33.37877504500087,0,237.64946523592545,461.76018188842943
2013-07-15 08:00:00,0,8,0,37.557975846197614,0,72.1978670731619,561.5733980831421
2013-07-15 09:00:00,0,9,0,34.46048861522818,0,61.4158118753642,528.0098982762428
2013-07-15 10:00:00,0,10,0,31.144986753739083,0,132.47248506129867,457.5685171920755
2013-07-15 11:00:00,0,11,0,27.6013556592522,0,125.5316946298572,453.4031125779627
2013-07-15 12:00:00,0,12,0,32.718841403647225,0,219.35364303143518,463.14607298640414
2013-07-15 13:00:00,0,13,0,29.941640100666145,0,133.8481674289789,478.2429152830953
2013-07-15 14:00:00,0,14,0,26.68622078833141,0,104.31448221246674,524.5062690600931
2013-07-15 15:00:00,0,15,0,30.957818785943147,0,229.6212854883421,404.22250351475896
2013-07-15 16:00:00,0,16,0,32.02089817738655,0,128.78112643609592,485.5083998366735
2013-07-15 17:00:00,0,17,0,29.569218199809427,0,288.5931813295201,390.74478839787184
2013-07-15 18:00:00,0,18,0,36.731261389800935,0,194.6391622903203,616.9189811063368
2013-07-15 19:00:00,0,19,0,28.64665732161296,0,3.232855297661393,688.5581087220891
2013-07-15 20:00:00,0,20,0,28.932755933919232,0,6.778687085553772,661.3216434053547
2013-07-15 21:00:00,0,21,0,28.405517369453758,0,9.78936395588857,597.5397114543541
2013-07-15 22:00:00,0,22,0,23.996235853021723,0,9.034098424102913,626.0066218099373
2013-07-15 23:00:00,0,23,0,34.90218850734769,0,1.6765453632033978,607.0635904030582
2013-07-16 00:00:00,1,0,0,33.67531174386678,0,0.915430182494813,583.5930545247506
2013-07-16 01:00:00,1,1,0,27.78700053951828,0,9.508810581658615,532.5047433562046
2013-07-16 02:00:00,1,2,0,32.230646208939326,0,1.9127564373734895,581.5508195809327
2013-07-16 03:00:00,1,3,0,21.242478958281794,0,0.2786208369665133,517.4337711260692
2013-07-16 04:00:00,1,4,0,24.184958344044567,0,7.1607519815562215,558.5439352405299
2013-07-16 05:00:00,1,5,0,25.58094698951962,0,8.893102078559124,655.7907042904401
2013-07-16 06:00:00,1,6,0,25.842836505972755,0,106.21617887781201,495.606247549707
2013-07-16 07:00:00,1,7,0,23.821077753857278,0,295.5258068174061,361.10965795636116
2013-07-16 08:00:00,1,8,0,21.49044963644303,0,103.0712244050249,481.9106230952001
2013-07-16 09:00:00,1,9,0,26.26949490605646,0,140.99163054083039,406.3896463124441
2013-07-16 10:00:00,1,10,0,18.938448954757348,0,115.71100501421876,518.5614053475979
2013-07-16 11:00:00,1,11,0,37.36824955196962,0,205.78885991994852,435.3050431666873
2013-07-16 12:00:00,1,12,0,31.017009123206538,0,245.03953859627396,434.1298498017479
2013-07-16 13:00:00,1,13,0,31.979685173018236,0,128.4992801854184,509.04252651651115
2013-07-16 14:00:00,1,14,0,23.33187886891363,0,178.85644164914797,499.07334773540924
2013-07-16 15:00:00,1,15,0,32.76562237453778,0,125.59872706139714,533.2984049827688
2013-07-16 16:00:00,1,16,0,34.18759961337706,0,122.98209328115135,522.766129807798
2013-07-16 17:00:00,1,17,0,41.798273333466774,0,146.90071030475156,508.53830697572937
2013-07-16 18:00:00,1,18,0,39.077492394299156,0,284.6393356542145,534.4983629804296
2013-07-16 19:00:00,1,19,0,27.001663073746613,0,9.055108292192811,595.4048298209649
2013-07-16 20:00:00,1,20,0,19.424692884107664,0,0.329762806580548,575.548427122782
2013-07-16 21:00:00,1,21,0,21.175710503414443,0,1.4061922654897074,722.7967600313882
2013-07-16 22:00:00,1,22,0,28.601873899669325,0,3.786045810386872,617.0006638322064
2013-07-16 23:00:00,1,23,0,40.275023859822525,0,2.0413501710706217,569.708584944538
2013-07-17 00:00:00,2,0,0,31.63589702720875,0,4.3977451639806535,580.9818079140133
2013-07-17 01:00:00,2,1,0,23.67063192019728,0,9.816614244346514,442.5911224319167
2013-07-17 02:00:00,2,2,0,30.1822524426945,0,5.048508934492379,530.6796458823438
2013-07-17 03:00:00,2,3,0,19.044169531691523,0,6.614329028117871,533.177677469306
2013-07-17 04:00:00,2,4,0,24.86041789287573,0,6.326609646018463,505.5718016441705
2013-07-17 05:00:00,2,5,0,26.135767576760287,0,0.7776520116072594,586.259135475654
2013-07-17 06:00:00,2,6,0,32.00290447604456,0,258.80518079409416,511.41684952211455
2013-07-17 07:00:00,2,7,0,38.14411922739806,0,182.0086734314985,480.04791587935426
2013-07-17 08:00:00,2,8,0,21.510506838340383,0,217.14256323093718,417.4057227346581
2013-07-17 09:00:00,2,9,0,36.09438260455669,0,70.0518895529237,508.8801180451431
2013-07-17 10:00:00,2,10,0,26.43899110720408,0,200.02794988868695,413.7039286128145
2013-07-17 11:00:00,2,11,0,31.84337254642573,0,152.18289681916295,430.8274366529098
2013-07-17 12:00:00,2,12,0,36.36545148352812,0,140.66454213282458,551.9413825436067
2013-07-17 13:00:00,2,13,0,32.73778662817497,0,129.8791592095768,523.0140823942585
2013-07-17 14:00:00,2,14,0,23.442192092291307,0,173.89470308493833,525.4116528505183
2013-07-17 15:00:00,2,15,0,34.22361245660784,0,171.1278351807611,443.6123643827676
2013-07-17 16:00:00,2,16,0,24.440702308776586,0,203.28554308122287,424.0971092433462
2013-07-17 17:00:00,2,17,0,38.44414348815839,0,172.34838021448988,550.2682602086039
2013-07-17 18:00:00,2,18,0,33.41732400953774,0,238.2971545962883,480.69130422426247
2013-07-17 19:00:00,2,19,0,27.19281632795416,0,5.741514811180108,573.1362474497996
2013-07-17 20:00:00,2,20,0,30.976616285522905,0,2.007975209535864,687.5444063487133
2013-07-17 21:00:00,2,21,0,23.4704239201319,0,7.557706875929899,565.0471895629851
2013-07-17 22:00:00,2,22,0,39.48823467278194,0,0.5320548826976124,760.1362237114857
2013-07-17 23:00:00,2,23,0,32.78484210985368,0,9.910163590082908,598.8229989237623
2013-07-18 00:00:00,3,0,0,30.772307798264716,0,6.39270904844555,482.0987440140872
2013-07-18 01:00:00,3,1,0,28.998693318217462,0,3.504298838415253,582.9847297284622
2013-07-18 02:00:00,3,2,0,32.45831054482723,0,8.848674115819184,607.6911189957132
2013-07-18 03:00:00,3,3,0,34.65796561240122,0,8.147573810264813,602.8641273736011
2013-07-18 04:00:00,3,4,0,27.094651077983972,0,8.993326371960494,445.5071912866748
2013-07-18 05:00:00,3,5,0,31.178646716835022,0,7.570228828337585,538.1117584416629
2013-07-18 06:00:00,3,6,0,26.220106460253074,0,53.01465516825858,597.6247674692753
2013-07-18 07:00:00,3,7,0,30.504507127950507,0,71.4220347936771,504.1193148283474
2013-07-18 08:00:00,3,8,0,37.699265828021794,0,269.2361719556003,457.8261461799806
2013-07-18 09:00:00,3,9,0,26.844103862952156,0,120.9065545030797,509.547063660318
2013-07-18 10:00:00,3,10,0,30.554813742139515,0,63.66306441882442,574.3925886394528
2013-07-18 11:00:00,3,11,0,39.3210157069347,0,265.2586965731492,534.4468225643918
2013-07-18 12:00:00,3,12,0,35.61640052557215,0,68.12198340713009,655.8265024115624
2013-07-18 13:00:00,3,13,0,29.74876797588271,0,154.5004934256508,378.58863655960624
2013-07-18 14:00:00,3,14,0,32.082106516321026,0,205.16238253758385,493.06415374267795
2013-07-18 15:00:00,3,15,0,23.70128888416169,0,108.58570550086456,589.7942499094897
2013-07-18 16:00:00,3,16,0,29.970846094963086,0,150.21499653540872,568.8157527815595
2013-07-18 17:00:00,3,17,0,26.595126499519147,0,63.69825809747585,558.7715120066098
2013-07-18 18:00:00,3,18,0,38.719106749139236,0,297.3671274951174,528.8932324309847
2013-07-18 19:00:00,3,19,0,32.9870865613011,0,9.592886738776288,753.0073873180326
2013-07-18 20:00:00,3,20,0,32.826091421333196,0,2.254525754244945,598.334027281813
2013-07-18 21:00:00,3,21,0,28.098430083318583,0,8.747958154567678,561.2831392373257
2013-07-18 22:00:00,3,22,0,28.450259118568574,0,3.3882615906305826,774.3010094230596
2013-07-18 23:00:00,3,23,0,33.11953668937292,0,2.871729601241059,534.2073567922632
2013-07-19 00:00:00,4,0,0,34.77340332741444,0,5.188480353401984,636.2452608302551
2013-07-19 01:00:00,4,1,0,32.45166994645186,0,2.278990525243354,529.2265072359099
2013-07-19 02:00:00,4,2,0,30.504588048444166,0,6.059666574261108,504.2272005103327
2013-07-19 03:00:00,4,3,0,24.868796317653043,0,3.3048717265932592,491.02658486355614
2013-07-19 04:00:00,4,4,0,28.108589823658626,0,3.7200725464158846,502.3941432305085
2013-07-19 05:00:00,4,5,0,45.72263697039564,0,0.7899715645797156,651.8595489679694
2013-07-19 06:00:00,4,6,0,31.878753019533182,0,125.59911901660249,418.5308902516931
2013-07-19 07:00:00,4,7,0,29.11736127200461,0,124.53728175940205,441.55569623584813
2013-07-19 08:00:00,4,8,0,34.88010876054293,0,62.66293637765389,506.6231063649655
2013-07-19 09:00:00,4,9,0,33.76290075723046,0,207.6645577292873,528.0610460171868
2013-07-19 10:00:00,4,10,0,29.601542581869307,0,241.37840951436624,426.59944295710494
2013-07-19 11:00:00,4,11,0,35.449381114576184,0,113.27091310734912,505.389790104476
2013-07-19 12:00:00,4,12,0,35.54848765190198,0,68.67608460521534,585.8313920211891
2013-07-19 13:00:00,4,13,0,29.734829940347723,0,109.38005913241889,518.9955498480315
2013-07-19 14:00:00,4,14,0,33.47523087104747,0,188.27329695114403,432.6503912102757
2013-07-19 15:00:00,4,15,0,34.20058223559775,0,179.24279343514362,438.45295786793105
2013-07-19 16:00:00,4,16,0,36.878481020714204,0,79.00610733291461,551.1925103244791
2013-07-19 17:00:00,4,17,0,18.90134624583101,0,255.687749918946,387.28715459355755
2013-07-19 18:00:00,4,18,0,29.713404772500862,0,135.71497505095508,633.3650270342521
2013-07-19 19:00:00,4,19,0,23.106253117800165,0,4.807186254475706,611.2280449026846
2013-07-19 20:00:00,4,20,0,24.44035312889462,0,1.605100917131529,578.8947447372253
2013-07-19 21:00:00,4,21,0,30.87605037371825,0,7.577291747858526,619.3298931661558
2013-07-19 22:00:00,4,22,0,34.074049697719964,0,2.9197365594629976,647.1449304007905
2013-07-19 23:00:00,4,23,0,34.8076881576724,0,9.45585629751827,578.7761495564616
2013-07-20 00:00:00,5,0,1,34.80973279675389,0,6.84626854503326,596.3085308469181
2013-07-20 01:00:00,5,1,1,30.731401824369385,0,9.336160191208993,529.221573905238
2013-07-20 02:00:00,5,2,1,30.370248323835682,0,8.325518133456328,628.129988602834
2013-07-20 03:00:00,5,3,1,33.56622454004124,0,2.8977168675154186,549.4077299677821
2013-07-20 04:00:00,5,4,1,30.74678452551504,0,2.924868824286043,631.6276296385388
2013-07-20 05:00:00,5,5,1,35.41996581759145,0,4.4222025340145095,586.4010020441924
2013-07-20 06:00:00,5,6,1,23.763699486104755,0,220.19709882675278,402.799854639817
2013-07-20 07:00:00,5,7,1,42.31243914412743,0,114.60905299241429,505.18219880225246
2013-07-20 08:00:00,5,8,1,29.707607843736433,0,105.48036751745423,446.87122703711583
2013-07-20 09:00:00,5,9,1,26.1940122722033,0,100.24729924194607,434.90400938740527
2013-07-20 10:00:00,5,10,1,33.84920143742931,0,120.3541083401052,451.0035149229321
2013-07-20 11:00:00,5,11,1,20.37657840539095,0,143.81105523209817,467.31588256407514
2013-07-20 12:00:00,5,12,1,18.975312860264903,0,100.18869106792512,541.839332207668
2013-07-20 13:00:00,5,13,1,34.18017880184,0,67.89279156691956,599.682101764047
2013-07-20 14:00:00,5,14,1,31.38127416061971,0,178.47076927727696,551.507821807124
2013-07-20 15:00:00,5,15,1,27.740121952162156,0,153.96132939128051,400.9575951235364
2013-07-20 16:00:00,5,16,1,35.00428857890029,0,250.6561730962802,352.71084446449083
2013-07-20 17:00:00,5,17,1,25.471616494235995,0,57.97751977786862,569.3254885464047
2013-07-20 18:00:00,5,18,1,33.433146145909724,0,185.0933845149802,556.4682565826897
2013-07-20 19:00:00,5,19,1,21.015815407158467,0,8.90165463432526,608.3999953747234
2013-07-20 20:00:00,5,20,1,24.867916645176678,0,2.9656080302090126,709.8980485985708
2013-07-20 21:00:00,5,21,1,32.502273936861016,0,0.08284407528882043,698.3230442555603
2013-07-20 22:00:00,5,22,1,34.09823596606418,0,2.4112395106438065,659.0744066990185
2013-07-20 23:00:00,5,23,1,28.52395750146716,0,8.545407392648933,522.671601876065
2013-07-21 00:00:00,6,0,1,30.83196118777777,0,8.445828434527444,510.35913318959035
2013-07-21 01:00:00,6,1,1,30.55419153107134,0,0.39465984751580696,562.0198991093665
2013-07-21 02:00:00,6,2,1,33.932016608283824,0,7.71495397426401,506.28706104963436
2013-07-21 03:00:00,6,3,1,30.270655505696677,0,2.5478473250691014,484.3969670213023
2013-07-21 04:00:00,6,4,1,29.43137310309389,0,0.3725158056710898,544.9459801181708
2013-07-21 05:00:00,6,5,1,25.69272349518141,0,2.2664833959685593,542.9389690876803
2013-07-21 06:00:00,6,6,1,32.317272646899006,0,128.84314781629757,490.1677550076545
2013-07-21 07:00:00,6,7,1,28.47014856792828,0,243.83104328873307,452.0657149680575
2013-07-21 08:00:00,6,8,1,37.186588562601294,0,169.97231379377408,477.2114037474531
2013-07-21 09:00:00,6,9,1,34.02600125525324,0,160.99182675777718,452.7967952008675
2013-07-21 10:00:00,6,10,1,31.552840259239243,0,202.84181529814703,447.6716807670077
2013-07-21 11:00:00,6,11,1,28.734003129301108,0,280.61292141373235,354.2480392396185
2013-07-21 12:00:00,6,12,1,28.699087300626022,0,126.33551894618437,451.70071466952214
2013-07-21 13:00:00,6,13,1,26.07777223897216,0,222.65035318527416,424.44152603062673
2013-07-21 14:00:00,6,14,1,28.76817366473513,0,147.11757364958714,552.2301127103365
2013-07-21 15:00:00,6,15,1,31.50431514210979,0,125.60113889760672,477.23385564366316
2013-07-21 16:00:00,6,16,1,26.267866259314737,0,275.1436665963037,369.30095017792644
2013-07-21 17:00:00,6,17,1,20.771360920272663,0,295.3089032654413,375.33736946483464
2013-07-21 18:00:00,6,18,1,26.485726091840498,0,288.9227506414166,354.1950894046139
2013-07-21 19:00:00,6,19,1,29.70219566091497,0,1.8225854014364784,536.7449751811073
2013-07-21 20:00:00,6,20,1,35.43785391919843,0,3.1727786933738242,643.2098464899606
2013-07-21 21:00:00,6,21,1,27.18245171135533,0,9.90919886259043,690.2212182282373
2013-07-21 22:00:00,6,22,1,21.0697992114642,0,7.889892367650878,614.0404632993504
2013-07-21 23:00:00,6,23,1,36.50869214854099,0,9.67012682693403,584.7594160604715
2013-07-22 00:00:00,0,0,0,26.656708071095082,0,9.16783775338186,559.3720316730413
2013-07-22 01:00:00,0,1,0,30.960886521093144,0,2.6995176891603148,588.4243924978792
2013-07-22 02:00:00,0,2,0,31.546868960870917,0,9.346403464692905,530.4148519335117
2013-07-22 03:00:00,0,3,0,31.434133064179832,0,3.8424097810090285,623.0001438172984
2013-07-22 04:00:00,0,4,0,39.111072539936295,0,1.7810179422415529,626.1898578837179
2013-07-22 05:00:00,0,5,0,25.77982753101759,0,8.891467334503892,494.5838406669569
2013-07-22 06:00:00,0,6,0,28.351418374177488,0,192.0886764349913,472.22339923730067
2013-07-22 07:00:00,0,7,0,26.03208330309379,0,156.5567198616624,500.0949661364657
2013-07-22 08:00:00,0,8,0,28.80351609019521,0,146.9899083988921,511.2738094697753
